ThisApplication,ProceduresCalled,ExternalApplication
p_is,ViewCustInspectionSites,p_is
p_is,BrowseAngleDescription,p_is
p_is,LoadSiteLocationDetailsForCustomer,p_is
p_is,RptInspectionWorkSheetByLocation,p_is
p_is,BrowseTestType,p_is
p_is,CopyInspectionItemsToAnotherCustomer,p_is
p_is,UpdateFaultActionCodes,p_is
p_is,LoadInspectionBOMLinesForInspectionCreation,p_is
p_is,BrowseTestCertCatDesc,p_is
p_is,RptInspectionResultSheetByLocationSAVE,p_is
p_is,RptInspectionResultSheetByLocationForPlain,p_is
p_is,InspectionControl,p_is
p_is,UpdateCUSTOMERInspectionSiteDetails,p_is
p_is,ResetSiteItemScheduledDate,p_is
p_is,CreateCustContactAccesscsvFile,p_is
p_is,PrintInspectionReport,p_is
p_is,UpdateFinishDescription,p_is
p_is,UpdateCustInspectionItem,p_is
p_is,ExportToCSVPrompt,p_is
p_is,RptIndividualItemsWithDeletedSite,p_is
p_is,BrowseCustomerInspectionColours,p_is
p_is,GetEstimatedAndActualInspectionTimesFromInspectionBOM,p_is
p_is,RptScheduledInspectionsByBranchForDateRangeReport,p_is
p_is,UpdateInspectionItem,p_is
p_is,RptCustomerAssetlistByLocationWithLetterhead,p_is
p_is,CreateANewInspection,p_is
p_is,CopyInspectionItemsToAnotherSite,p_is
p_is,RptSitesDueForInspectionReport,p_is
p_is,UpdateFaultCodes,p_is
p_is,UpdateInspection,p_is
p_is,ViewCustInspectionItem,p_is
p_is,RptInspectionResultSheetByLocationPDFViaOverNight,p_is
p_is,UpdateAngleDescription,p_is
p_is,RptInspectionControlSheet,p_is
p_is,BrowseFinishDescription,p_is
p_is,DeleteInspectionItemsForACustomer,p_is
p_is,RptInspectionResultSheetByLocation,p_is
p_is,FixAdditionalInspectionItemsFound,p_is
p_is,ImportCustomerInspectionSiteItems,p_is
p_is,BrowseManufacturerName,p_is
p_is,RptCustomerAssetlistByLocation,p_is
p_is,SelectExcludeScheduledInspectionsOption,p_is
p_is,UpdateTestType,p_is
p_is,UpdateManufacturerName,p_is
p_is,UpdateSiteInspectionColours,p_is
p_is,RptInactiveSitesForABranchReport,p_is
p_is,InspectionReportControl,p_is
p_is,SelectReportTypeForResultReport,p_is
p_is,RptInspectionSiteItemListByLocation,p_is
p_is,ResetSiteItemCusIds,p_is
p_is,BrowseInspectionColour,p_is
p_is,UpdateCustInspectionSites,p_is
p_is,ViewCUSTOMERInspectionSiteDetails,p_is
p_is,RptInspectionResultSheetByLocationForPlainSAVE,p_is
p_is,UpdateCustomerInspectionColours,p_is
p_is,FixSiteCustSerialNo,p_is
p_is,BrowseCustomerWords,p_ar
p_is,UpdateCUSTCONT,p_ar
p_is,ViewInspectionStatistics,p_ar
p_is,FormatAddresseeAndSalutation,p_com
p_is,LoadWords2File,p_com
p_is,Message_UnableToCreatePDF,p_com
p_is,Message_UnableToEmail,p_com
p_is,PrintOrEmailReportPrompt,p_com
p_is,PromptWithOK,p_com
p_is,RecalculateSalesContactAndFollowupDates,p_com
p_is,UpdatePhoneNumbers,p_com
p_is,Write2Log,p_com
p_is,SendEmailViapcMAX,p_com
p_is,DayOfWeek,p_con
p_is,SetWordFilename,P_DATA
p_is,SetGlobalsFromCompanyAndEmployee,P_DATA
p_is,SelectBranch1,p_sel
p_is,SelectCustomerContact,p_sel
p_is,SelectInventoryItem,p_sel
p_is,SelectCustomer,p_sel
p_is,SelectCustomerInspectionSite,p_sel
p_is,SelectDescription,p_sel
p_is,SelectInspector,p_sel
p_is,SelectBranch,p_sel
p_is,SelectItemClass,p_sel
p_is,SelectInspectionCode,p_sel
p_is,SelectDateForReport,p_sel
p_is,SelectEmployee,p_sel
p_is,SelectTERRITORY,p_sel
p_is,SelectCustomer1,p_sel
p_is,SelectDateRangeForReport,p_sel
p_is,SelectInspectionColour,p_sel
p_is,SelectCustomerInspectionSite1,p_sel
p_is,UpdateISJobLine,p_so
p_is,ViewTestCertificateDetails,p_so
p_is,ViewTestCertificateLineDetails,p_so
p_ja,ViewJobJOBBINGActuals,p_ja
p_ja,UpdateJobPFCPODetails,p_ja
p_ja,UpdateJobLabourActualHours,p_ja
p_ja,UpdateManualPlusCostIndicatorForInvLine,p_ja
p_ja,CreateInvStockIssueForJob,p_ja
p_ja,BrowseJobsJOBBINGForEmployeeActualsEntry,p_ja
p_ja,ViewJobMaterialsActuals,p_ja
p_ja,UpdateJobJOBBINGActuals,p_ja
p_ja,ViewJobPFCActuals,p_ja
p_ja,ViewJobJOBBINGActualsOLD,p_ja
p_ja,AccumulateJobLabourCosts,p_ja
p_ja,UpdateJobPFCActuals,p_ja
p_ja,AccumulateJobMaterialCosts,p_ja
p_ja,ViewJobLabourActuals,p_ja
p_ja,ViewJobLabourActualHours,p_ja
p_ja,UpdateJobMaterialsActuals,p_ja
p_ja,UpdateJobLabourActualHoursForEmployee,p_ja
p_ja,CalculateOverrunUnderrunPercentages,p_ja
p_ja,UpdateJobJOBBINGActualsForItemIssues,p_ja
p_ja,ViewJobInvoiceDetails,p_ja
p_ja,UpdateJobFullyInvoiced,p_ja
p_ja,MainJa,p_ja
p_ja,ViewJobMaterials,p_ja
p_ja,BrowseJobsJOBBINGForItemIssues,p_ja
p_ja,UpdateJobJOBBINGActualsForEmployee,p_ja
p_ja,UpdateJobLabourActuals,p_ja
p_ja,CalculateAvailableStock,p_com
p_ja,Write2Log,p_com
p_ja,BrowseDocketFileForAJob,p_com
p_ja,FormatGlAccount,p_com
p_ja,DayOfWeek,p_con
p_ja,SetGlobalsFromCompanyAndEmployee,p_data
p_ja,UpdateJobAuditRestrictedVersion,p_jb
p_ja,UpdateDKMLinkageFileForJob,p_jb
p_ja,ViewJobStatusAudit,p_jb
p_ja,BrowseJobNotes,p_jb
p_ja,JobDetailReportSelection,p_jr
p_ja,SelectDescription,p_sel
p_ja,SelectEmployee,p_sel
p_ja,SelectInventoryItem,p_sel
p_ja,SelectMachine,p_sel
p_ja,SelectMachineAll,p_sel
p_ja,SelectMachineGroup,p_sel
p_ja,SelectPO,p_sel
p_ja,SelectSupplier,p_sel
p_ja,SelectWarehouse,p_sel
p_ja,SelectWorkcentre,p_sel
p_jb,CopyQuoteQtyDetails,p_jb
p_jb,ViewJobCartonDetails,p_jb
p_jb,UpdateJobPrompts,p_jb
p_jb,StatusChangeSelection,p_jb
p_jb,RecostAJob,p_jb
p_jb,UpdateJobOverrunUnderrunPcts,p_jb
p_jb,BrowseJobbingExcludeWords,p_jb
p_jb,UpdateStdJobSubJobs,p_jb
p_jb,UpdateJobPlusCosts,p_jb
p_jb,UpdateJobMaterials,p_jb
p_jb,UpdateJobManufacturingComplete,p_jb
p_jb,UpdateLostReason,p_jb
p_jb,UpdateJobbingExcludeWords,p_jb
p_jb,StatusChangePrompt,p_jb
p_jb,UpdateDKMLinkageFileForJob,p_jb
p_jb,UpdateQtyOrderedJobbing,p_jb
p_jb,CreateRevisedScheduledDeliveryDateMessage,p_jb
p_jb,UpdateJobPFC,p_jb
p_jb,BrowseJobStatusAudit,p_jb
p_jb,BrowseNotProceedingReason,p_jb
p_jb,UpdatePlusCostDesc,p_jb
p_jb,BrowseJobsJOBBING,p_jb
p_jb,UpdateJobCartonDetails,p_jb
p_jb,ViewJobQA,p_jb
p_jb,ReleaseJob,p_jb
p_jb,JobsJobbingControl,p_jb
p_jb,BrowsePlusCostDesc,p_jb
p_jb,UpdateJobLabour,p_jb
p_jb,BrowseJobSalesComments,p_jb
p_jb,UpdateJobAuditToJobCompleted,p_jb
p_jb,ViewJobStatusAudit,p_jb
p_jb,UpdateJobQA,p_jb
p_jb,UpdateNotProceedingReason,p_jb
p_jb,DeleteQuotedQtyDetails,p_jb
p_jb,BrowseJobbingWords,p_jb
p_jb,UpdateJobAuditToJobCancelled,p_jb
p_jb,BrowseLostReason,p_jb
p_jb,BrowseJobsForAllocationAndPOProcessing,p_jb
p_jb,CreateAJobHeader,p_jb
p_jb,UpdateJobSalesComments,p_jb
p_jb,UpdateJobJOBBINGWonLostNP,p_jb
p_jb,UpdateImageLinkageFileForJob,p_jb
p_jb,UpdateJobOptions,p_jb
p_jb,ReaccumulateActualCostsForJob,p_jb
p_jb,UpdateJobAuditRestrictedVersion,p_jb
p_jb,BrowseJobsJOBBINGForCustomer,p_jb
p_jb,HoldJob,p_jb
p_jb,CountRecordsRelatedToJob,p_jb
p_jb,BrowseJobQA,p_jb
p_jb,BrowseJobNotes,p_jb
p_jb,UpdateJobJOBBING,p_jb
p_jb,UpdateJobAudit,p_jb
p_jb,UpdateJobAuditToManufacturingCompleted,p_jb
p_jb,UpdateJobNotes,p_jb
p_jb,ViewCustomer,p_ar
p_jb,BrowseCustomerJobbingAlertComments,p_ar
p_jb,CreateAManualInvoiceForJob,p_ar
p_jb,LoadWords2File,p_com
p_jb,CreateADocketForJob,p_com
p_jb,RptDelLabels4Up,p_com
p_jb,BrowseDocketFileForAJob,p_com
p_jb,GetPostingYearPeriod,p_com
p_jb,DayOfWeek,p_con
p_jb,SetWordFilename,P_DATA
p_jb,SetGlobalsFromCompanyAndEmployee,P_DATA
p_jb,BrowseInvWhseTranHistoryForJob,p_in
p_jb,RptStockStatusReportBySupplier,p_in
p_jb,BrowseDKMLinkageFileToViewImages,p_ip
p_jb,UpdateJobJobbingActuals,p_ja
p_jb,UpdateJobPFCPODetails,p_ja
p_jb,UpdateJobFullyInvoiced,p_ja
p_jb,ViewJobInvoiceDetails,p_ja
p_jb,ViewJobJOBBINGActuals,p_ja
p_jb,JobSheetReportSelection,p_jr
p_jb,QuoteLetterSelection,p_jr
p_jb,ConfirmationLetterSelection,p_jr
p_jb,SpecificationLetterSelection,p_jr
p_jb,JobReportControl,p_jr
p_jb,RptStockAllocationByJob,p_jr
p_jb,AllocateStockForAJob,p_jr
p_jb,JobDetailReportSelection,p_jr
p_jb,UnallocateStockForAJob,p_jr
p_jb,ReadyForCostingSheetReportSelection,p_jr
p_jb,PrintJobQuote,p_jr
p_jb,PrintJobSpecification,p_jr
p_jb,PrintJobConfirmationLetter,p_jr
p_jb,BrowseMessagesForJob,p_msg
p_jb,SelectDescription,p_sel
p_jb,SelectWarehouse,p_sel
p_jb,SelectInventoryItem,p_sel
p_jb,SelectSupplier,p_sel
p_jb,SelectMachine,p_sel
p_jb,SelectWorkcentre,p_sel
p_jb,SelectMachineGroup,p_sel
p_jb,SelectBOMHeader1,p_sel
p_jb,SelectStatusCode,p_sel
p_jb,SelectStndJob,p_sel
p_jb,SelectDieKnifeMould,p_sel
p_jb,SelectStndJob1,p_sel
p_jb,SelectStandardPrompt,p_sel
p_jb,SelectCustomer,p_sel
p_jb,SelectJob,p_sel
p_jb,SelectCustomerDeliveryAddress,p_sel
p_jb,SelectCustomerContact,p_sel
p_jb,SelectSalesman,p_sel
p_jb,SelectFreightCode,p_sel
p_jb,SelectStandardOption,p_sel
p_jb,SelectEmployee,p_sel
p_jb,SelectItemClassForDefaultCartonDetails,p_sel
p_jb,SelectNextStatusCode,p_sel
p_jb,SelectCustContactSubject,p_sel
p_jb,SelectCustContactComment,p_sel
p_jb,SelectImageRecord,p_sel
p_jb,BrowseAlternateItemsStockStatus,p_so
p_jm,UpdateManufacturedProductsMarbello,p_jm
p_jm,CreateAJobHeaderMARBELLO,p_jm
p_jm,UpdateAccessoryDetailMARBELLO,p_jm
p_jm,UpdateJobLabourMARBELLO,p_jm
p_jm,RecostAJobMARBELLO,p_jm
p_jm,JobsJobbingControlMarbello,p_jm
p_jm,UpdateJobMaterialsMARBELLO,p_jm
p_jm,BrowseJobsMarbello,p_jm
p_jm,UpdateJobMarbello,p_jm
p_jm,BrowseCustomerJobbingAlertComments,p_ar
p_jm,CreateAManualInvoiceForJob,p_ar
p_jm,ViewCustomer,p_ar
p_jm,BrowseDocketFileForAJob,p_com
p_jm,CreateADocketForJob,p_com
p_jm,LoadWords2File,p_com
p_jm,RptDelLabels4Up,p_com
p_jm,DayOfWeek,p_con
p_jm,SetWordFilename,P_DATA
p_jm,SetGlobalsFromCompanyAndEmployee,P_DATA
p_jm,BrowseInvWhseTranHistoryForJob,p_in
p_jm,RptStockStatusReportBySupplier,p_in
p_jm,BrowseDKMLinkageFileToViewImages,p_ip
p_jm,UpdateJobJobbingActuals,p_ja
p_jm,UpdateJobFullyInvoiced,p_ja
p_jm,UpdateJobPFCPODetails,p_ja
p_jm,ViewJobInvoiceDetails,p_ja
p_jm,ViewJobJOBBINGActuals,p_ja
p_jm,BrowseAlternateItemsStockStatus1,p_jb
p_jm,BrowseJobbingWords,p_jb
p_jm,BrowseJobNotes,p_jb
p_jm,BrowseJobQA,p_jb
p_jm,BrowseJobStatusAudit,p_jb
p_jm,BrowsePlusCostDesc,p_jb
p_jm,CopyQuoteQtyDetails,p_jb
p_jm,CountRecordsRelatedToJob,p_jb
p_jm,CreateRevisedScheduledDeliveryDateMessage,p_jb
p_jm,DeleteQuotedQtyDetails,p_jb
p_jm,HoldJob,p_jb
p_jm,ReleaseJob,p_jb
p_jm,UpdateImageLinkageFileForJob,p_jb
p_jm,UpdateJobAuditRestrictedVersion,p_jb
p_jm,UpdateJobAuditToJobCancelled,p_jb
p_jm,UpdateJobAuditToJobCompleted,p_jb
p_jm,UpdateJobbingExcludeWords,p_jb
p_jm,UpdateJobManufacturingComplete,p_jb
p_jm,UpdateJobOverrunUnderrunPcts,p_jb
p_jm,UpdateJobPrompts,p_jb
p_jm,UpdateJobQA,p_jb
p_jm,UpdateStdJobSubJobs,p_jb
p_jm,ViewJobStatusAudit,p_jb
p_jm,AllocateStockForAJob,p_jr
p_jm,ConfirmationLetterSelection,p_jr
p_jm,JobDetailReportSelection,p_jr
p_jm,JobReportControl,p_jr
p_jm,JobSheetReportSelection,p_jr
p_jm,PrintJobConfirmationLetter,p_jr
p_jm,PrintJobQuote,p_jr
p_jm,PrintJobSpecification,p_jr
p_jm,QuoteLetterSelection,p_jr
p_jm,ReadyForCostingSheetReportSelection,p_jr
p_jm,RptStockAllocationByJob,p_jr
p_jm,SpecificationLetterSelection,p_jr
p_jm,UnallocateStockForAJob,p_jr
p_jm,BrowseMessagesForJob,p_msg
p_jm,SelectDescription,p_sel
p_jm,SelectWarehouse,p_sel
p_jm,SelectInventoryItem,p_sel
p_jm,SelectSupplier,p_sel
p_jm,SelectMachine,p_sel
p_jm,SelectWorkcentre,p_sel
p_jm,SelectMachineGroup,p_sel
p_jm,SelectBOMHeader1,p_sel
p_jm,SelectStatusCode,p_sel
p_jm,SelectStndJob,p_sel
p_jm,SelectDieKnifeMould,p_sel
p_jm,SelectStndJob1,p_sel
p_jm,SelectStandardPrompt,p_sel
p_jm,SelectCustomer,p_sel
p_jm,SelectJob,p_sel
p_jm,SelectCustomerDeliveryAddress,p_sel
p_jm,SelectCustomerContact,p_sel
p_jm,SelectSalesman,p_sel
p_jm,SelectFreightCode,p_sel
p_jm,SelectStandardOption,p_sel
p_jm,SelectEmployee,p_sel
p_jm,SelectItemClassForDefaultCartonDetails,p_sel
p_jm,SelectNextStatusCode,p_sel
p_jm,SelectInventoryItem1,p_sel
p_jm,SelectWarehouse1,p_sel
p_jm,SelectImageRecord,p_sel
p_jm,GetPostingYearPeriod,p_sel
p_jm,BrowseAlternateItemsStockStatus,p_so
p_jr,RptCurrentStockAllocationsByJob,p_jr
p_jr,RptInvoicedSalesOrdersSummaryByMasterItemClassForABranch,p_jr
p_jr,RptInvoicedSalesOrdersByItemCodeForABranch,p_jr
p_jr,RptInvoicedSalesOrdersByItemClassForABranch,p_jr
p_jr,RptInvoicedSalesOrdersByMasterItemClassForABranch,p_jr
p_jr,RptOrderedSalesOrdersForABranchBySalesPerson,p_jr
p_jr,RptJobDetailSheetD01,p_jr
p_jr,RptJobDetailSheetD01BASE,p_jr
p_jr,RptProductionReportForSalesOrdersForCompany,p_jr
p_jr,RptStockOnHandAllWarehousesReport,p_jr
p_jr,RptStockTakeVariationCustomer,p_jr
p_jr,RptFactoryValueForPeriodReport,p_jr
p_jr,RptSalesOrdersSummaryByBranchForRaisedByResponsibilityOf,p_jr
p_jr,BrowseVehicleStocktakeCountsFile,p_jr
p_jr,RptFactoryAlertSheet,p_jr
p_jr,BrowseStockTakesForEntryCustomer,p_jr
p_jr,BrowseCustomerStocktakeFile,p_jr
p_jr,RptInvoicedSalesOrdersMarginsByCustomerSiteForCompany,p_jr
p_jr,RptCompletedSalesOrdersByCustomer,p_jr
p_jr,BrowseInvWhseForStockSwap,p_jr
p_jr,BrowseInvWhserStockSwapTransactions,p_jr
p_jr,UpdateVehicleStockTakeCount,p_jr
p_jr,RptStockTakeControlSheetCustomer,p_jr
p_jr,RptInvoicedSalesOrdersSummaryByMasterItemClassForCompany,p_jr
p_jr,RptPendingJobsByJobNumberReport,p_jr
p_jr,RptInvoicedSalesOrdersByCustomerSiteForCompany,p_jr
p_jr,RptInvoicedSalesOrdersByLiftingItemClassForABranch,p_jr
p_jr,RptJobQuoteQ01PDF,p_jr
p_jr,RptInvoicedSalesOrdersByWarehouseSiteAndItemCodeForCompany,p_jr
p_jr,RptJobSheetO01,p_jr
p_jr,RptJobSpecS01PDF,p_jr
p_jr,RptUnprintedTestCertsForInvoicedSalesOrdersForABranch,p_jr
p_jr,ReadyForCostingSheetReportSelection,p_jr
p_jr,RptSalesOrdersWithUnknownTerritory,p_jr
p_jr,RptPendingJobsByCustomerReport,p_jr
p_jr,CreateInventoryWarehouseStockSwap,p_jr
p_jr,RptInvoicedSalesOrdersByTerrBranchTerrSalesPersonTerrCustCatAndCustomerForBranch,p_jr
p_jr,RptInvoicedSalesOrdersSummaryTrendByCustomerDescForABranch,p_jr
p_jr,CreateStockTakeSelectionDetailsForVehicleStocktake,p_jr
p_jr,RptFactoryMasterSheetForSalesOrdersForABranch,p_jr
p_jr,RptSalesOrdersAuditReportForCustomerByItemCode,p_jr
p_jr,RptInvoicedSalesOrdersSummaryByItemCodeForCompanyForRebates,p_jr
p_jr,RptCancelledSalesOrdersByCustomerByBranchForCompany,p_jr
p_jr,RptStockOnHandAllWarehousesPrompt,p_jr
p_jr,RptInvoicedSalesOrdersByTerrForABranch,p_jr
p_jr,RptInvoicedSalesOrdersSummaryTrendByBranch,p_jr
p_jr,RptInvoicedSalesOrdersByTerrBranchTerrSalesPersonTerrCustCatAndCustomerForCompany,p_jr
p_jr,SelectFreightSalesOrderAnalysisReportCriteria,p_jr
p_jr,RptStockTakeVariationVehicle,p_jr
p_jr,RptInvoicedSalesOrdersSummaryTrendByCustomerDescForCompany,p_jr
p_jr,RptJobQuoteQ01,p_jr
p_jr,RptSalesOrdersWithTerritoryBranchDifferentToOrderBranch,p_jr
p_jr,UnallocateStockForAJob,p_jr
p_jr,RptStockTakeValuationVehicle,p_jr
p_jr,PrintJobQuote,p_jr
p_jr,RptItemsOrderedListForSite,p_jr
p_jr,RptOrdersPickedStatisticsByWarehouse,p_jr
p_jr,RptInvoicedCompletedSalesOrdersAuditReportByItemCodeForABranch,p_jr
p_jr,RptWonJobsValueReport,p_jr
p_jr,PrintJobConfirmationLetter,p_jr
p_jr,RptStockTakeStatusCustomer,p_jr
p_jr,RptInvoicedSalesOrdersSummaryByCustomerDesc,p_jr
p_jr,RptInvoicedSalesOrdersByItemClassForCompany,p_jr
p_jr,RptJobSpecS01,p_jr
p_jr,RptPendingJobsToBeFollowedUpByCustomerReport,p_jr
p_jr,RptFactoryValueReport,p_jr
p_jr,SelectItemsForVehiclesStocktake,p_jr
p_jr,RptLabourMasterSheetForSalesOrdersForABranch,p_jr
p_jr,RptPendingJobsBySalespersonReport,p_jr
p_jr,RptSOBuyInAuditListByItemCodeForABranch,p_jr
p_jr,RptInvoicedSalesOrdersSummaryBySourceForCompany,p_jr
p_jr,RptFactoryMasterSheet,p_jr
p_jr,RptInvoicedSalesOrdersSummaryByMasterItemClassByBranchAndSalesPersonForCompany,p_jr
p_jr,RptPendingJobsNotYetFollowedUpByCustomerReport,p_jr
p_jr,UpdateAlternateItemDetails,p_jr
p_jr,RptSalesOrdersAuditReportForItemCodeByCustomer,p_jr
p_jr,RptJobSheetBASELAYOUT,p_jr
p_jr,RptInvoicedSalesOrderPriceReconciliation,p_jr
p_jr,RptInvoicedSalesOrdersSummaryByMasterItemClassByBranchAndCustomerForCompany,p_jr
p_jr,RptStockTakeCountSheetVehicles,p_jr
p_jr,RptStatusDetails,p_jr
p_jr,DummyWindow_Old,p_jr
p_jr,JobSheetReportSelection,p_jr
p_jr,RptInvoicedSalesOrdersSummaryByCustomerDescForABranch,p_jr
p_jr,RptStockAllocationByJob,p_jr
p_jr,RptJobConfirmC01,p_jr
p_jr,SelectOnlyItemsWithZeroCost,p_jr
p_jr,RptInvoicedCompletedSalesOrdersAuditReportByItemCodeNotIssuedForABranch,p_jr
p_jr,RptStockAllocationBySupplier,p_jr
p_jr,BrowseWorkVehiclesForStocktake,p_jr
p_jr,RptPOBuyInAuditListByItemCodeForABranch,p_jr
p_jr,SelectDateForInactiveCustomersReport,p_jr
p_jr,UpdateStockTakeSelectionDetailsForVehicleStocktake,p_jr
p_jr,BrowseStockTakesForWorkVehiclesEntryOnly,p_jr
p_jr,RptLabourForJobsForADateRange,p_jr
p_jr,RptInvoicedSalesOrdersSummaryByItemClassForCompany,p_jr
p_jr,RptJobConfirmC01PDF,p_jr
p_jr,BrowseInvWhseForSwapUpdate,p_jr
p_jr,RptInvoicedSalesOrdersByTerrBranchTerrSalesPersonTerrAndCustomerForCompany,p_jr
p_jr,SelectDateForFactoryReport,p_jr
p_jr,RptReadyForCosting01,p_jr
p_jr,AllocateStockForAJob,p_jr
p_jr,RptCurrentStockAllocationsByWhseItem,p_jr
p_jr,RptFactoryMasterSheetForSalesOrders,p_jr
p_jr,RptProductionReportForSalesOrdersForBranch,p_jr
p_jr,RptStockTakeValuationCustomer,p_jr
p_jr,SpecificationLetterSelection,p_jr
p_jr,QuoteLetterSelection,p_jr
p_jr,BrowseWorkVehicleStocktakeCountsFile,p_jr
p_jr,RptInvoicedSalesOrdersByCustomerForABranch,p_jr
p_jr,RptFreightForInvoicedSOAndRaisedPOForCompany,p_jr
p_jr,AddAVehicleStockTakeItem,p_jr
p_jr,ConfirmationLetterSelection,p_jr
p_jr,RptInvoicedSalesOrdersSummaryByItemCodeForCompany,p_jr
p_jr,RptJobQuoteQ01OLD,p_jr
p_jr,RptInvoicedSalesOrdersBySourceForABranch,p_jr
p_jr,RptInvoicedSalesOrderCostReconciliation,p_jr
p_jr,PrintJobSpecification,p_jr
p_jr,SelectInternalAccountsForReport,p_jr
p_jr,RptInvoicedSalesOrdersSummaryByItemClassForABranch,p_jr
p_jr,RptSalesOrdersWithUnknownBranch,p_jr
p_jr,RptSOCostingAnalysisReportForCompany,p_jr
p_jr,RptInvoicedSalesOrdersByHeightSafetyItemClassForCompany,p_jr
p_jr,ExportToCSVPromptForJR,p_jr
p_jr,RptLabourForInvoicedSalesOrdersForACompany,p_jr
p_jr,RptInvoicedSalesOrdersByMasterItemClassForCompany,p_jr
p_jr,RptInactiveCustomers,p_jr
p_jr,RptJobQuoteQ01PDFOLD,p_jr
p_jr,RptStockTakeStatusVehicle,p_jr
p_jr,BrowseCustomerStocktakeCountsFile,p_jr
p_jr,RptInvoicedSalesOrdersSummaryByItemCodeForMasterCompanyForRebates,p_jr
p_jr,AddACustomerStockTakeItem,p_jr
p_jr,JobReportControl,p_jr
p_jr,BrowseStockTakesForWorkVehicles,p_jr
p_jr,RptStockTakeCountSheetCustomer,p_jr
p_jr,RptPendingJobsByValueReport,p_jr
p_jr,RptLabourForInvoicedSalesOrdersForABranch,p_jr
p_jr,RptJobSheetF01,p_jr
p_jr,JobDetailReportSelection,p_jr
p_jr,RptInvoicedSalesOrdersByBranchForCompany,p_jr
p_jr,UpdateInventoryWarehouseStockSwapTransaction,p_jr
p_jr,RptInvoicedSalesOrdersCheck,p_jr
p_jr,RptStockTakeControlSheetVehicles,p_jr
p_jr,RptStockAllocationByWhseItem,p_jr
p_jr,RptWIPReport,p_jr
p_jr,BrowseStockSwapTransForUpdate,p_jr
p_jr,RptInvoicedSalesOrdersByItemCodeForCompany,p_jr
p_jr,SelectMarginRangeAndCustomerForReport,p_jr
p_jr,RptInvoicedSalesOrdersSummaryByItemCodeForABranch,p_jr
p_jr,CalculateAvailableStock,p_com
p_jr,FormatGLAccount,p_com
p_jr,GetPostingYearPeriod,p_com
p_jr,GetSupplierForItemMaster,p_com
p_jr,GetSupplierForWhseItem,p_com
p_jr,Message_UnableToCreatePDF,p_com
p_jr,Message_UnableToEmail,p_com
p_jr,PrintOrEmailReportPrompt,p_com
p_jr,PromptWithYNYellowAlert,p_com
p_jr,SendEmailViapcMAX,p_com
p_jr,SetDateRangeHeadingForPeriod,p_com
p_jr,SetDateRangeHeadingForYear,p_com
p_jr,Write2Log,p_com
p_jr,SetGlobalsFromCompanyAndEmployee,p_data
p_jr,ConfirmStocktakeAndUpdateAuditFile,p_in
p_jr,ConfirmStocktakeCancellationPrompt,p_in
p_jr,RaiseStocktakeGLJournal,p_in
p_jr,RptStockTakeConfirmedValuationReport,p_in
p_jr,RptStockTakeConfirmedValuationSummaryReport,p_in
p_jr,RptStockTakeConfirmedValuationVehicleSummaryReport,p_in
p_jr,RptStockTakeConfirmedVariationReport,p_in
p_jr,RptStockTakeValuationReport,p_in
p_jr,RptStockTakeVariationReport,p_in
p_jr,SelectItemsForVehicleStocktake,p_in
p_jr,UpdateStockTakeSelectionDetails,p_in
p_jr,CountRecordsRelatedToJob,p_jb
p_jr,RptJobFollowupContactSummaryByRep,p_ma
p_jr,RptCompletedJobHoursOverrunListForYearPeriod,p_sa
p_jr,RptCompletedJobMarginListForYearPeriod,p_sa
p_jr,RptCompletedJobPlusCostsNotRecoveredListYearPeriod,p_sa
p_jr,RptDeliveryReliabilityAnalysis,p_sa
p_jr,RptLeadTimeAnalysis,p_sa
p_jr,SelectAccountingYearPeriod,p_sel
p_jr,SelectAcctgPeriodsToSetReportDateRange,p_sel
p_jr,SelectBranch,p_sel
p_jr,SelectCMACCT,p_sel
p_jr,SelectCustomer,p_sel
p_jr,SelectCustomerDeliverySiteAddress,p_sel
p_jr,SelectCustomerReportSequence,p_sel
p_jr,SelectDateForReport,p_sel
p_jr,SelectDateRangeForReport,p_sel
p_jr,SelectDescription,p_sel
p_jr,SelectEmployee,p_sel
p_jr,SelectFreightSupplier,p_sel
p_jr,SelectInventoryItemA,p_sel
p_jr,SelectItemClass,p_sel
p_jr,SelectItemClass1,p_sel
p_jr,SelectReportMajorItemClass,p_sel
p_jr,SelectReportPeriod,p_sel
p_jr,SelectSalesman,p_sel
p_jr,SelectStatusCode,p_sel
p_jr,SelectSupplier,p_sel
p_jr,SelectWarehouse,p_sel
p_jr,SelectWorkVehicleDetails,p_sel
p_jr,SelectInventoryItem,p_sel
p_ma,UpdateSMACCT,p_ma
p_ma,BrowseCompetitorComments,p_ma
p_ma,RptCustContactSummaryByRep,p_ma
p_ma,BrowseRebateRatesFile,p_ma
p_ma,UpdateSALESMAN,p_ma
p_ma,RptCustListBySalesMasterAcct,p_ma
p_ma,BrowseCUSTCAT,p_ma
p_ma,UpdateCompetitorDesc,p_ma
p_ma,RptCustListByTerritory,p_ma
p_ma,BrowseTERRITORY,p_ma
p_ma,RptCustListBySalespersonForCustomersWithNoSales,p_ma
p_ma,UpdateCUSTCAT,p_ma
p_ma,RptCustDueForFollowupList,p_ma
p_ma,BrowseCompetitorDesc,p_ma
p_ma,BrowseSMACCT,p_ma
p_ma,RptJobFollowupContactSummaryByRep,p_ma
p_ma,BrowseBudgets,p_ma
p_ma,BrowseSALESMAN,p_ma
p_ma,UpdateBusinessDivision,p_ma
p_ma,RptCustListBySalesperson,p_ma
